591ed1fc-1c1f-42a5-9e23-696ba1085355,153 Shirley St (St Eyre),Port Augusta West,SA,5700,2016-03-07 02:32:15,2016-03-07 02:32:15,726be070-b520-11e5-9464-5b3f2a16f175,155b9ea1-fd46-4422-bbd1-15fc8c4c13ca,49
5a462fbd-c442-41e3-afae-5389dab112d7,Eyre Hwy,Yaninee,SA,5653,2018-01-10 01:07:18,2018-01-10 01:07:18,726be070-b520-11e5-9464-5b3f2a16f175,9b2d7f4c-bb38-4448-96fa-225ba4e0771b,69
5e0ece5a-6f0e-434b-821c-a219871692fb,137-149 Richardson Road,Boston,SA,5607,2017-03-24 02:44:03,2017-03-24 02:44:03,726be070-b520-11e5-9464-5b3f2a16f175,3e59ad9c-9ea7-4335-a2a3-f096b93e1e18,31
5e1fd1f1-6578-491d-a2cd-f812f304eb62,9 Rupara circuit,Elliston,SA,5670,2018-09-12 03:57:33,2018-09-12 03:57:33,726be070-b520-11e5-9464-5b3f2a16f175,5b6a48e1-29ed-4b97-8d69-0e54188d0e82,19
6613121c-1f68-4e99-832c-7747706a545b,149 Shirley St (St Eyre),Port Augusta West,SA,5700,2016-03-07 02:30:31,2016-03-07 02:30:31,726be070-b520-11e5-9464-5b3f2a16f175,ef6c7dcc-fd72-4dba-bf28-b88b508b11e2,49
668cd937-21f5-4a71-a99f-ec8d5b405888,109 Shirley St (St Eyre),Port Augusta West,SA,5700,2016-03-07 01:49:06,2016-03-07 01:49:06,726be070-b520-11e5-9464-5b3f2a16f175,82bae5d3-eefd-4bb1-8b9a-b3ec03148acf,49
68759707-566e-4167-a3c3-821d8a46cc9c,1 home st,Adelaide,South Australia,5006,2016-10-22 07:19:42,2016-10-22 07:19:42,726be070-b520-11e5-9464-5b3f2a16f175,,0
694be138-829a-42a2-9041-07ba8e47f915,127 Shirley St (St Eyre),Port Augusta West,SA,5700,2016-03-07 02:09:28,2016-03-07 02:09:28,726be070-b520-11e5-9464-5b3f2a16f175,3dde7ebe-2882-45cd-810c-d71e96a43e9d,49
6caa0b38-145a-4163-aac0-6b3cd285a404,Port Bonython Fuels,Whyalla,SA,5600,2016-02-22 05:20:15,2016-02-22 05:20:15,726be070-b520-11e5-9464-5b3f2a16f175,a15c5b47-364e-4cb6-8a4d-657be96c35e0,68
6d4d42db-20d7-4b99-90fd-79769cbee402,Mazda drive,Endeavour heights,SA,5607,2016-11-03 03:28:53,2016-11-03 03:28:53,726be070-b520-11e5-9464-5b3f2a16f175,f70365e6-4591-4051-b53d-94f9157294cc,31
6d6cf182-21b5-4356-95f5-83e1f1aa0291,Test,Port lincoln,Sa,5606,2016-10-28 00:58:07,2016-10-28 00:58:07,726be070-b520-11e5-9464-5b3f2a16f175,af0d3da1-7657-4008-a215-802051d5b152,4
75d49558-3181-4c0a-b8f1-b5d49f3f0cc4,135 Shirley St (St Eyre),Port Augusta West,SA,5700,2016-03-07 02:19:39,2016-03-07 02:19:39,726be070-b520-11e5-9464-5b3f2a16f175,7bd869cf-c555-40f7-a21f-1c161784fad2,49
7821c0c9-296b-41d6-8de6-54ee762b24cb,13 kestral court,Boston,SA,5607,2017-03-10 00:56:44,2017-03-10 00:56:44,726be070-b520-11e5-9464-5b3f2a16f175,6dcbb5b0-e490-4bd5-a80a-92febc9ab042,31
787a029c-4cfe-4e25-83b1-db7fcbe78b18,Lot 265 Laguna Avenue,Ceduna Waters,South Australia,5690,2016-02-29 00:14:39,2016-02-29 00:14:39,726be070-b520-11e5-9464-5b3f2a16f175,1de2d280-ddd4-4835-9dbf-303c93430ec6,12
7946e244-68fa-47ac-99da-bed85c46f31b,Lot 51 Tiatuckia Drive,,SA,5607,2017-05-26 05:24:18,2017-05-26 05:24:18,726be070-b520-11e5-9464-5b3f2a16f175,0d62212d-a5db-47c7-9006-e8777fe9e8f6,31
7978afbf-8e1a-438f-93af-1124f4e25499,1 home st,Adelaide,South Australia,5006,2016-10-23 11:28:10,2016-10-23 11:28:10,726be070-b520-11e5-9464-5b3f2a16f175,,0
7a60dd05-7a19-4b26-b131-9be5e732e056,184 Woodlawn Drive,Streaky Bay,South Australia,5680,2016-06-08 07:08:13,2016-06-08 07:08:13,726be070-b520-11e5-9464-5b3f2a16f175,44e15dd1-fdd3-4933-8814-6912b119b636,58
7a7220d1-e07d-4565-864a-5b94f418eb9f,Port Bonython Fuels,Whyalla,South Australia,5600,2016-04-21 06:15:37,2016-04-21 06:15:37,726be070-b520-11e5-9464-5b3f2a16f175,8446f5e0-f1c0-4d98-b5f4-f6d6bbc73730,68
7a8c8206-c1df-4b72-b550-79cac9266d22,52 Thurna Road,Tumby Bay,SA,5605,2017-05-26 05:40:31,2017-05-26 05:40:31,726be070-b520-11e5-9464-5b3f2a16f175,bc760611-b5eb-4799-9e29-85724c13c00a,61
7d0c6994-d3e0-45a4-bc16-a1dedd98e95b,10 Potomac Place,Ceduna Waters,SA,5690,2018-02-06 06:24:33,2018-02-06 06:24:33,726be070-b520-11e5-9464-5b3f2a16f175,e6b2978c-2b6f-4300-9cfe-509ec3880f48,12
80557d14-69d1-4837-a93f-683a32d4682f,Lot 276,,,,2017-12-13 02:20:12,2017-12-13 02:20:12,726be070-b520-11e5-9464-5b3f2a16f175,6970d610-ab46-4178-926d-66c84574fd7b,0
81295d27-009f-4b31-9436-fc7d85b03f7a,796a bratten way,Tumby bay,South australia,5606,2017-03-07 00:35:41,2017-03-07 00:35:41,726be070-b520-11e5-9464-5b3f2a16f175,074d03f1-e62d-4c99-aa3c-150f5f0ad2c4,61
8303d516-9ce8-4c28-abda-40ef4921ec17,40 Cheetham Drive (St Eyre),Port Augusta West,SA,5700,2016-03-07 02:43:50,2016-03-07 02:46:31,726be070-b520-11e5-9464-5b3f2a16f175,c6fff58f-26a1-49c5-b41a-cd42a6d33c0e,49
89394a7c-c544-4633-9ea4-d71941530729,13 Sarah Crescent,,Port Lincoln,,2018-05-03 02:31:12,2018-05-03 02:31:12,726be070-b520-11e5-9464-5b3f2a16f175,d46e9cd0-3632-47bc-91c5-4741e9c56543,50
8aee2c05-152e-4d71-8439-887ef324ec5c,Ceduna Highway,Ceduna,South Australia,5690,2016-02-29 01:01:45,2016-02-29 01:01:45,726be070-b520-11e5-9464-5b3f2a16f175,28a262ae-3487-4fcc-9d1b-4821367faa02,12
8be57fe3-623b-4e9a-a4e1-d8863f9d043d,1 home st,Adelaide,South Australia,5006,2016-10-23 11:51:17,2016-10-23 11:51:17,726be070-b520-11e5-9464-5b3f2a16f175,,0
8c26fdda-bc2a-4cc5-b6b9-39e6a217b8da,9 Googs Lane,Farm Beach,South Australia,5607,2016-04-21 05:18:38,2016-04-21 05:18:38,726be070-b520-11e5-9464-5b3f2a16f175,8dd11c3d-2a1c-467c-b6f0-6b50b2a70306,31
8d1627fb-45ec-45a3-94ce-fcff2f3bfaed,17 Wheaton Drive,Streaky Bay,SA,5680,2017-05-26 04:32:53,2017-05-26 04:32:53,726be070-b520-11e5-9464-5b3f2a16f175,e641153a-adb7-49bc-8a55-ef8473c9b458,58
8d951c72-be9e-4516-8977-1546c9781252,1 home st,Adelaide,South Australia,5006,2016-10-22 15:38:46,2016-10-22 15:38:46,726be070-b520-11e5-9464-5b3f2a16f175,,0
8d9d19e4-4fdc-47b7-974a-835427fd97c8,Lt 20 Shearwater Drive,"Gumhill Estate, Port Lincoln",SA,5606,2017-05-26 05:34:38,2017-05-26 05:34:38,726be070-b520-11e5-9464-5b3f2a16f175,5af071b3-d93b-4cf8-a632-e16fe5b1d71c,31
8dc655ff-1b57-4b11-982b-8c469c936b49,56 Kaden St,Cowell,SA,5602,2016-07-03 23:22:56,2016-07-03 23:22:56,726be070-b520-11e5-9464-5b3f2a16f175,1a5be73f-9917-4f0c-9cb1-65ba71e1ffc7,21
8dc655ff-1b57-4b11-982b-8c469c936b50,56 Kaden St,Cowell,SA,5602,2016-07-03 23:22:56,2016-07-03 23:22:56,726be070-b520-11e5-9464-5b3f2a16f175,2dad0384-1a90-4031-b66a-ab9efc5b6ecf,21
